packing_slip_number,center_id,city,model,diopter,serial_number,qty,order_date,ship_date,delivery_date,use_date,day_of_the_week_when_used
563053,OCNH,Heerhugowaard,PC545,24.5,11710432,1,15-10-25,15-10-25,16-10-25,15-10-25,Wednesday
563053,OCNH,Heerhugowaard,PC545,17.5,11754166,1,15-10-25,15-10-25,16-10-25,15-10-25,Wednesday
563053,OCNH,Heerhugowaard,PC545,19.5,11789301,1,15-10-25,15-10-25,16-10-25,15-10-25,Wednesday
563053,OCNH,Heerhugowaard,PC545,21.5,11796709,1,15-10-25,15-10-25,16-10-25,15-10-25,Wednesday
563144,OCNH,Heerhugowaard,PC545,22.5,11795826,1,17-10-25,17-10-25,17-10-25,16-10-25,Thursday
563144,OCNH,Heerhugowaard,PC545,20.5,11794864,1,17-10-25,17-10-25,17-10-25,16-10-25,Thursday
563144,OCNH,Heerhugowaard,PC545,21,11785396,1,17-10-25,17-10-25,17-10-25,16-10-25,Thursday
563144,OCNH,Heerhugowaard,PC545,15,11782945,1,17-10-25,17-10-25,17-10-25,16-10-25,Thursday
563144,OCNH,Heerhugowaard,PC545,21,11785378,1,17-10-25,17-10-25,17-10-25,16-10-25,Thursday
563144,OCNH,Heerhugowaard,PC545,21,11785435,1,17-10-25,17-10-25,17-10-25,16-10-25,Thursday
563144,OCNH,Heerhugowaard,PC545,18.5,11785470,1,17-10-25,17-10-25,17-10-25,16-10-25,Thursday
563144,OCNH,Heerhugowaard,PC545,13,11698901,1,17-10-25,17-10-25,17-10-25,16-10-25,Thursday
563144,OCNH,Heerhugowaard,PC545,15,11782991,1,17-10-25,17-10-25,17-10-25,16-10-25,Thursday
563144,OCNH,Heerhugowaard,PC545,19.5,11789333,1,17-10-25,17-10-25,17-10-25,16-10-25,Thursday
563144,OCNH,Heerhugowaard,PC545,23.5,11815383,1,17-10-25,17-10-25,17-10-25,16-10-25,Thursday
563144,OCNH,Heerhugowaard,PC545,21.5,11796736,1,17-10-25,17-10-25,17-10-25,16-10-25,Thursday
563230,OCNH,Heerhugowaard,PC545,18,11773601,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563230,OCNH,Heerhugowaard,PC545,26,11700976,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563230,OCNH,Heerhugowaard,PC545,25,11716889,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563230,OCNH,Heerhugowaard,PC545,22.5,11795867,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563230,OCNH,Heerhugowaard,PC545,23.5,11765521,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563230,OCNH,Heerhugowaard,PC545,22.5,11795878,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563230,OCNH,Heerhugowaard,PC545,21.5,11796761,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563230,OCNH,Heerhugowaard,PC545,22.5,11795865,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563230,OCNH,Heerhugowaard,PC545,22.5,11722869,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563230,OCNH,Heerhugowaard,PC545,22.5,11795862,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563230,OCNH,Heerhugowaard,PC545,22.5,11795880,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563230,OCNH,Heerhugowaard,PC545,20.5,11794835,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563230,OCNH,Heerhugowaard,PC545,22,11791983,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563230,OCNH,Heerhugowaard,PC545,24.5,11710470,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563230,OCNH,Heerhugowaard,PC545,23.5,11765488,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563230,OCNH,Heerhugowaard,PC545,21,11785428,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563230,OCNH,Heerhugowaard,PC545,20,11776759,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563230,OCNH,Heerhugowaard,PC545,20,11776812,1,20-10-25,20-10-25,20-10-25,18-10-25,Saturday
563284,OCNH,Heerhugowaard,PC545,26.5,11649765,1,20-10-25,20-10-25,21-10-25,20-10-25,Monday
563284,OCNH,Heerhugowaard,PC545,27,11675853,1,20-10-25,20-10-25,21-10-25,20-10-25,Monday
563284,OCNH,Heerhugowaard,PC545,20.5,11794826,1,20-10-25,20-10-25,21-10-25,20-10-25,Monday
563284,OCNH,Heerhugowaard,PC545,22.5,11795841,1,20-10-25,20-10-25,21-10-25,20-10-25,Monday
563284,OCNH,Heerhugowaard,PC545,22,11791966,1,20-10-25,20-10-25,21-10-25,20-10-25,Monday
563284,OCNH,Heerhugowaard,PC545,20.5,11794808,1,20-10-25,20-10-25,21-10-25,20-10-25,Monday
563284,OCNH,Heerhugowaard,PC545,20.5,11794847,1,20-10-25,20-10-25,21-10-25,20-10-25,Monday
563284,OCNH,Heerhugowaard,PC545,22,11792028,1,20-10-25,20-10-25,21-10-25,20-10-25,Monday
563284,OCNH,Heerhugowaard,PC545,20.5,11794861,1,20-10-25,20-10-25,21-10-25,20-10-25,Monday
563284,OCNH,Heerhugowaard,PC545,22,11792003,1,20-10-25,20-10-25,21-10-25,20-10-25,Monday
563284,OCNH,Heerhugowaard,PC545,28.5,11550342,1,20-10-25,20-10-25,21-10-25,20-10-25,Monday
563284,OCNH,Heerhugowaard,PC545,21.5,11796722,1,20-10-25,20-10-25,21-10-25,20-10-25,Monday
563284,OCNH,Heerhugowaard,PC545,26,11700974,1,20-10-25,20-10-25,21-10-25,20-10-25,Monday
563284,OCNH,Heerhugowaard,PC545,7,11520225,1,20-10-25,20-10-25,21-10-25,20-10-25,Monday
563284,OCNH,Heerhugowaard,PC545,19.5,11789334,1,20-10-25,20-10-25,21-10-25,20-10-25,Monday
563284,OCNH,Heerhugowaard,PC545,22.5,11795855,1,20-10-25,20-10-25,21-10-25,20-10-25,Monday
563284,OCNH,Heerhugowaard,PC545,15,11782960,1,20-10-25,20-10-25,21-10-25,20-10-25,Monday
563387,OCNH,Heerhugowaard,PC545,16,11783117,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563387,OCNH,Heerhugowaard,PC545,20,11793166,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563387,OCNH,Heerhugowaard,PC545,22.5,11795852,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563387,OCNH,Heerhugowaard,PC545,23,11798996,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563387,OCNH,Heerhugowaard,PC545,18.5,11810144,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563387,OCNH,Heerhugowaard,PC545,18.5,11810147,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563387,OCNH,Heerhugowaard,PC545,14,11697841,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563387,OCNH,Heerhugowaard,PC545,15.5,11738920,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563387,OCNH,Heerhugowaard,PC545,23.5,11765529,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563387,OCNH,Heerhugowaard,PC545,23,11798942,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563387,OCNH,Heerhugowaard,PC545,22,11792018,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563387,OCNH,Heerhugowaard,PC545,24,11776518,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563387,OCNH,Heerhugowaard,PC545,18,11773668,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563387,OCNH,Heerhugowaard,PC545,22,11792002,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563387,OCNH,Heerhugowaard,PC545,17.5,11754096,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563387,OCNH,Heerhugowaard,PC545,16,11693331,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563387,OCNH,Heerhugowaard,PC545,19,11786366,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563387,OCNH,Heerhugowaard,PC545,19,11786344,1,22-10-25,22-10-25,22-10-25,21-10-25,Tuesday
563469,OCNH,Heerhugowaard,PC545,10,11567804,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,22.5,11795881,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,21.5,11796804,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,23.5,11793105,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,19.5,11789308,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,19.5,11789324,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,21,11785353,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,29.5,11053595,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,22.5,11795874,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,22,11791994,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,22.5,11795897,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,23,11798965,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,23.5,11793030,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,24.5,11710454,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,25,11716839,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,22,11792012,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,21,11785390,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,22,11792032,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,20,11793179,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,21,11804533,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563469,OCNH,Heerhugowaard,PC545,24,11776521,1,23-10-25,23-10-25,23-10-25,22-10-25,Wednesday
563530,OCNH,Heerhugowaard,PC545,22.5,11795912,1,24-10-25,24-10-25,24-10-25,23-10-25,Thursday
563530,OCNH,Heerhugowaard,PC545,22.5,11795895,1,24-10-25,24-10-25,24-10-25,23-10-25,Thursday
563530,OCNH,Heerhugowaard,PC545,23,11798928,1,24-10-25,24-10-25,24-10-25,23-10-25,Thursday
563530,OCNH,Heerhugowaard,PC545,22.5,11795883,1,24-10-25,24-10-25,24-10-25,23-10-25,Thursday
563530,OCNH,Heerhugowaard,PC545,23.5,11793028,1,24-10-25,24-10-25,24-10-25,23-10-25,Thursday
563530,OCNH,Heerhugowaard,PC545,21.5,11812686,1,24-10-25,24-10-25,24-10-25,23-10-25,Thursday
563530,OCNH,Heerhugowaard,PC545,19,11786303,1,24-10-25,24-10-25,24-10-25,23-10-25,Thursday
563530,OCNH,Heerhugowaard,PC545,18.5,11709193,1,24-10-25,24-10-25,24-10-25,23-10-25,Thursday
563530,OCNH,Heerhugowaard,PC545,22.5,11795856,1,24-10-25,24-10-25,24-10-25,23-10-25,Thursday
563530,OCNH,Heerhugowaard,PC545,20.5,11794858,1,24-10-25,24-10-25,24-10-25,23-10-25,Thursday
563530,OCNH,Heerhugowaard,PC545,19,11786315,1,24-10-25,24-10-25,24-10-25,23-10-25,Thursday
563530,OCNH,Heerhugowaard,PC545,20.5,11794865,1,24-10-25,24-10-25,24-10-25,23-10-25,Thursday
563530,OCNH,Heerhugowaard,PC545,21.5,11796748,1,24-10-25,24-10-25,24-10-25,23-10-25,Thursday
563530,OCNH,Heerhugowaard,PC545,17.5,11754142,1,24-10-25,24-10-25,24-10-25,23-10-25,Thursday
563530,OCNH,Heerhugowaard,PC545,23.5,11793060,1,24-10-25,24-10-25,24-10-25,23-10-25,Thursday
563530,OCNH,Heerhugowaard,PC545,25,11716845,1,24-10-25,24-10-25,24-10-25,23-10-25,Thursday
563597,OCNH,Heerhugowaard,PC545,18.5,11810140,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563597,OCNH,Heerhugowaard,PC545,21.5,11796796,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563597,OCNH,Heerhugowaard,PC545,21.5,11796721,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563597,OCNH,Heerhugowaard,PC545,19,11786328,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563597,OCNH,Heerhugowaard,PC545,19,11786295,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563597,OCNH,Heerhugowaard,PC545,23,11799005,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563597,OCNH,Heerhugowaard,PC545,22.5,11795884,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563597,OCNH,Heerhugowaard,PC545,20,11793190,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563597,OCNH,Heerhugowaard,PC545,15.5,11738998,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563597,OCNH,Heerhugowaard,PC545,15,11782975,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563597,OCNH,Heerhugowaard,PC545,19,11786357,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563597,OCNH,Heerhugowaard,PC545,24,11776551,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563597,OCNH,Heerhugowaard,PC545,24.5,11776411,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563597,OCNH,Heerhugowaard,PC545,31,11470103,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563597,OCNH,Heerhugowaard,PC545,20.5,11794828,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563597,OCNH,Heerhugowaard,PC545,20.5,11794840,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563597,OCNH,Heerhugowaard,PC545,22,11816481,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563597,OCNH,Heerhugowaard,PC545,21,11804599,1,27-10-25,27-10-25,27-10-25,25-10-25,Saturday
563603,OCNH,Heerhugowaard,PC545,21,11804594,1,27-10-25,27-10-25,27-10-25,24-10-25,Friday
563603,OCNH,Heerhugowaard,PC545,20.5,11794889,1,27-10-25,27-10-25,27-10-25,24-10-25,Friday
563603,OCNH,Heerhugowaard,PC545,21,11804608,1,27-10-25,27-10-25,27-10-25,24-10-25,Friday
563603,OCNH,Heerhugowaard,PC545,22,11791975,1,27-10-25,27-10-25,27-10-25,24-10-25,Friday
563603,OCNH,Heerhugowaard,PC545,21.5,11796726,1,27-10-25,27-10-25,27-10-25,24-10-25,Friday
563603,OCNH,Heerhugowaard,PC545,19.5,11789295,1,27-10-25,27-10-25,27-10-25,24-10-25,Friday
563603,OCNH,Heerhugowaard,PC545,19,11786343,1,27-10-25,27-10-25,27-10-25,24-10-25,Friday
563603,OCNH,Heerhugowaard,PC545,19,11786340,1,27-10-25,27-10-25,27-10-25,24-10-25,Friday
563603,OCNH,Heerhugowaard,PC545,18.5,11709169,1,27-10-25,27-10-25,27-10-25,24-10-25,Friday
563603,OCNH,Heerhugowaard,PC545,18,11773658,1,27-10-25,27-10-25,27-10-25,24-10-25,Friday
563603,OCNH,Heerhugowaard,PC545,17,11772068,1,27-10-25,27-10-25,27-10-25,24-10-25,Friday
563603,OCNH,Heerhugowaard,PC545,15,11782977,1,27-10-25,27-10-25,27-10-25,24-10-25,Friday
563603,OCNH,Heerhugowaard,PC545,15,11783005,1,27-10-25,27-10-25,27-10-25,24-10-25,Friday
563686,OCNH,Heerhugowaard,PC545,21.5,11788128,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,22,11816492,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,22,11816456,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,21.5,11788122,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,23,11798962,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,21,11804593,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,15.5,11738948,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,24.5,11776408,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,17.5,11754151,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,20,11776781,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,24,11776525,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,24,11799084,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,24.5,11776386,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,24.5,11776390,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,24.5,11776355,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,23.5,11793102,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,21,11804529,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,20.5,11794831,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,20,11776777,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563686,OCNH,Heerhugowaard,PC545,20,11776779,1,28-10-25,28-10-25,28-10-25,27-10-25,Monday
563723,OCNH,Heerhugowaard,PC545,24,11776529,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,23.5,11793073,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,24.5,11776377,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,25,11716846,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,20.5,11794878,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,20.5,11794891,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,15.5,11738928,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,14,11788236,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,14,11697852,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,13,11785547,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,26.5,11649757,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,20.5,11794881,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,27.5,11634479,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,24.5,11776381,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,25.5,11736027,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,22.5,11795825,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,20,11793164,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,21,11804550,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,25,11716866,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,17,11772010,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,20.5,11794824,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,23.5,11793031,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,24,11776533,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563723,OCNH,Heerhugowaard,PC545,19,11786362,1,28-10-25,28-10-25,28-10-25,28-10-25,Tuesday
563849,OCNH,Heerhugowaard,PC545,21.5,11788186,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,21.5,11788131,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,26.5,11649759,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,25,11794979,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,22,11816403,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,29.5,11053590,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,21.5,11788157,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,21.5,11788142,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,24,11799068,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,19,11786356,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,22.5,11807606,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,22.5,11807568,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,18.5,11810133,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,18,11773614,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,21.5,11788151,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,21.5,11788165,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,20,11793195,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,20,11793156,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,22,11816490,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,21.5,11788171,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,12,11273800,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,22.5,11807566,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,19,11786330,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,20.5,11814025,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,18,11773590,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,22,11816446,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,22.5,11807560,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,20,11793159,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,18,11773586,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,22,11816425,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,21.5,11788148,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,18,11773657,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,18.5,11810172,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,17.5,11754119,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,18,11773630,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,20,11793150,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,19.5,11789340,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,10.5,11197655,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563849,OCNH,Heerhugowaard,PC545,23,11798988,1,30-10-25,30-10-25,30-10-25,29-10-25,Wednesday
563936,OCNH,Heerhugowaard,PC545,21.5,11788205,1,31-10-25,31-10-25,31-10-25,30-10-25,Thursday
563936,OCNH,Heerhugowaard,PC545,20.5,11813995,1,31-10-25,31-10-25,31-10-25,30-10-25,Thursday
563936,OCNH,Heerhugowaard,PC545,18.5,11810131,1,31-10-25,31-10-25,31-10-25,30-10-25,Thursday
563936,OCNH,Heerhugowaard,PC545,13.5,11705395,1,31-10-25,31-10-25,31-10-25,30-10-25,Thursday
563936,OCNH,Heerhugowaard,PC545,21.5,11788116,1,31-10-25,31-10-25,31-10-25,30-10-25,Thursday
563936,OCNH,Heerhugowaard,PC545,22.5,11807616,1,31-10-25,31-10-25,31-10-25,30-10-25,Thursday
563936,OCNH,Heerhugowaard,PC545,18.5,11810159,1,31-10-25,31-10-25,31-10-25,30-10-25,Thursday
563936,OCNH,Heerhugowaard,PC545,22,11792006,1,31-10-25,31-10-25,31-10-25,30-10-25,Thursday
563936,OCNH,Heerhugowaard,PC545,23.5,11793035,1,31-10-25,31-10-25,31-10-25,30-10-25,Thursday
563936,OCNH,Heerhugowaard,PC545,18,11773661,1,31-10-25,31-10-25,31-10-25,30-10-25,Thursday
563936,OCNH,Heerhugowaard,PC545,18.5,11810124,1,31-10-25,31-10-25,31-10-25,30-10-25,Thursday
563936,OCNH,Heerhugowaard,PC545,20.5,11813953,1,31-10-25,31-10-25,31-10-25,30-10-25,Thursday
563936,OCNH,Heerhugowaard,PC545,20,11793167,1,31-10-25,31-10-25,31-10-25,30-10-25,Thursday
563936,OCNH,Heerhugowaard,PC545,24,11799050,1,31-10-25,31-10-25,31-10-25,30-10-25,Thursday
563936,OCNH,Heerhugowaard,PC545,22,11791973,1,31-10-25,31-10-25,31-10-25,30-10-25,Thursday
