order_number,center_id,city,model,diopter,cyl,qty,order_date,ship_date,delivery_date,freight_mode
123456,OCNH,Heerhugowaard,PC545,17.5,NA,30,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,18,NA,20,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,18.5,NA,14,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,19,NA,20,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,19.5,NA,23,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,20,NA,21,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,20.5,NA,27,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,21,NA,21,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,21.5,NA,23,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,22,NA,19,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,22.5,NA,21,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,23,NA,20,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,23.5,NA,14,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,24,NA,16,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,24.5,NA,12,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,25,NA,12,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,25.5,NA,10,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,26,NA,11,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,26.5,NA,6,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,27,NA,6,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,27.5,NA,4,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,28,NA,5,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,28.5,NA,4,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,29,NA,4,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,29.5,NA,8,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,30,NA,6,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,31,NA,6,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,32,NA,4,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,33,NA,4,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,34,NA,4,28-11-25,28-11-25,01-12-25,STD
123456,OCNH,Heerhugowaard,PC545,35,NA,3,28-11-25,28-11-25,01-12-25,STD
